1,0,150,150,0.4,-349,0.13224746560057005,3.71421087208,1610954657.75
1,2,150,150,0.018862241273,-349,0.1458103374640147,3.71330153515,1610954658.6
1,1,150,150,0.086861363731,-349,0.15860756665468215,3.66447088296,1610954658.7
1,3,150,150,0.004096,-349,0.15353036840756734,3.70802360035,1610954658.85
2,0,300,150,0.4,-349,0.10885081902146339,3.74230572042,1610954698.47
2,2,300,150,0.018862241273,-349,0.1375194123884042,3.71540731696,1610954699.58
2,1,300,150,0.086861363731,-349,0.13679030070702236,3.72903812785,1610954699.62
2,3,300,150,0.004096,-349,0.159745103319486,3.69888455172,1610954700.11
3,0,450,150,0.4,-349,0.15042324433724086,3.7309009551,1610954739.36
3,2,450,150,0.018862241273,-349,0.14209670851627987,3.73512924757,1610954740.34
3,1,450,150,0.086861363731,-349,0.14185276905695599,3.73861163186,1610954740.47
3,3,450,150,0.004096,-349,0.15193649937709172,3.73287135392,1610954740.54
4,0,600,150,0.4,-349,0.12848867023984592,3.73922261021,1610954779.62
4,2,600,150,0.018862241273,-349,0.10294145599007606,3.74362554262,1610954781.02
4,3,600,150,0.004096,-349,0.1431102087100347,3.75606521611,1610954781.11
4,1,600,150,0.086861363731,-349,0.17212569067875544,3.73760320014,1610954781.29
5,0,750,150,0.4,-349,0.1450526107350985,3.70134415534,1610954820.9
5,3,750,150,0.004096,-349,0.1542460936307907,3.75353987566,1610954821.62
5,2,750,150,0.018862241273,-349,0.0987916528681914,3.75778377808,1610954821.7
5,1,750,150,0.086861363731,-349,0.15808467318614325,3.71811669002,1610954821.85
6,0,900,150,0.4,-349,0.10600997924804688,3.74024732532,1610954861.65
6,2,900,150,0.018862241273,-349,0.14071772197882335,3.74655242116,1610954862.03
6,3,900,150,0.004096,-349,0.1487729937831561,3.73020827265,1610954862.11
6,1,900,150,0.086861363731,-349,0.13028675054510436,3.76059500435,1610954862.47
7,0,1050,150,0.4,-349,0.09447059000531832,3.73705576905,1610954902.46
7,2,1050,150,0.018862241273,-349,0.14758041977882386,3.73279434685,1610954902.9
7,1,1050,150,0.086861363731,-349,0.12922461276253064,3.74991714392,1610954903.09
7,3,1050,150,0.004096,-349,0.14360076705614724,3.71074431634,1610954903.1
8,0,1200,150,0.4,-349,0.12759635642170905,3.72691963072,1610954943.27
8,1,1200,150,0.086861363731,-349,0.0824244624376297,3.76375472332,1610954943.56
8,3,1200,150,0.004096,-349,0.15073061476151148,3.7544856541,1610954943.6
8,2,1200,150,0.018862241273,-349,0.14812534550825754,3.74363832898,1610954943.61
9,0,1258,58,0.4,93,0.15177694117200785,3.68449419612,1610954959.55
10,0,1260,2,0.4,149,0.16350902616977692,3.84260039257,1610954960.26
9,3,1350,150,0.004096,-349,0.14908423642317453,3.75321331056,1610954984.19
9,1,1350,150,0.086861363731,-349,0.16155961414178213,3.75400449587,1610954984.21
9,2,1350,150,0.018862241273,-349,0.14417658577362696,3.70827963933,1610954984.73
11,0,1410,150,0.4,-349,0.10060450578729312,3.75364367454,1610955000.86
10,1,1500,150,0.086861363731,-349,0.13282808542251587,3.73594304116,1610955024.6
10,3,1500,150,0.004096,-349,0.14173732300599415,3.74309260275,1610955024.95
10,2,1500,150,0.018862241273,-349,0.14579986423254013,3.74617279909,1610955025.09
12,0,1560,150,0.4,-349,0.14325272838274639,3.73459386894,1610955041.16
11,1,1650,150,0.086861363731,-349,0.14646954844395318,3.72903109925,1610955065.42
11,3,1650,150,0.004096,-349,0.14603644460439683,3.70419008914,1610955065.69
11,2,1650,150,0.018862241273,-349,0.14856992105642955,3.71737078095,1610955066.01
13,0,1710,150,0.4,-349,0.10031325628360112,3.72912992202,1610955082.04
12,2,1800,150,0.018862241273,-349,0.14368870894114177,3.73558940959,1610955106.36
12,1,1800,150,0.086861363731,-349,0.14448597570260366,3.70709649528,1610955106.49
12,3,1800,150,0.004096,-349,0.15639548778533935,3.72937506754,1610955106.58
14,0,1860,150,0.4,-349,0.17398493140935897,3.73610355279,1610955122.77
13,1,1950,150,0.086861363731,-349,0.1425545667608579,3.76254865699,1610955147.1
13,3,1950,150,0.004096,-349,0.15637659827868144,3.74068074801,1610955147.24
13,2,1950,150,0.018862241273,-349,0.1450221546490987,3.72158004529,1610955147.3
15,0,2010,150,0.4,-349,0.15227083573738734,3.712470914,1610955163.78
14,1,2100,150,0.086861363731,-349,0.13674017861485482,3.76010122264,1610955187.26
14,3,2100,150,0.004096,-349,0.15013175000747045,3.74646454152,1610955187.96
14,2,2100,150,0.018862241273,-349,0.14546187539895375,3.73809444391,1610955188.14
16,0,2160,150,0.4,-349,0.15839945286512375,3.72327461366,1610955204.61
15,1,2250,150,0.086861363731,-349,0.13916579216718675,3.75040805309,1610955227.93
15,3,2250,150,0.004096,-349,0.1553702034552892,3.74789488836,1610955228.55
15,2,2250,150,0.018862241273,-349,0.1395067181189855,3.70425102444,1610955229.3
17,0,2310,150,0.4,-349,0.13245912993947664,3.74637800452,1610955245.4
18,0,2327,17,0.4,134,0.15853969314519098,3.76600191852,1610955250.7
16,1,2400,150,0.086861363731,-349,0.14289671848217647,3.71924977972,1610955268.85
16,3,2400,150,0.004096,-349,0.15208907395601273,3.73991746658,1610955269.22
16,2,2400,150,0.018862241273,-349,0.13458416958649952,3.72243683833,1610955270.33
19,0,2477,150,0.4,-349,0.11945501213272412,3.74880833806,1610955291.06
17,1,2550,150,0.086861363731,-349,0.11888489713271459,3.74715945876,1610955309.14
17,3,2550,150,0.004096,-349,0.15031831045945485,3.72772766389,1610955310.16
17,2,2550,150,0.018862241273,-349,0.13710767487684886,3.75944182066,1610955310.88
20,0,2627,150,0.4,-349,0.12826910267273586,3.7351035693,1610955331.77
18,1,2700,150,0.086861363731,-349,0.14692365596691767,3.71924555828,1610955350.01
18,3,2700,150,0.004096,-349,0.1432658177614212,3.70360456696,1610955351.39
18,2,2700,150,0.018862241273,-349,0.13702220807472865,3.72908699724,1610955351.78
21,0,2777,150,0.4,-349,0.15057604163885116,3.75163766704,1610955372.44
19,1,2850,150,0.086861363731,-349,0.11888351013263067,3.7484763423,1610955390.69
19,3,2850,150,0.004096,-349,0.14434324274460475,3.71798149335,1610955391.99
19,2,2850,150,0.018862241273,-349,0.13950702766577402,3.74006609147,1610955392.63
22,0,2927,150,0.4,-349,0.16648316343625386,3.74886139047,1610955412.81
20,1,3000,150,0.086861363731,-349,0.10562096148729325,3.73632758221,1610955431.46
20,3,3000,150,0.004096,-349,0.15536678989728292,3.75684750931,1610955432.59
20,2,3000,150,0.018862241273,-349,0.15171965082486472,3.75571789887,1610955432.87
23,0,3077,150,0.4,-349,0.1231569604575634,3.71821410011,1610955453.71
21,1,3150,150,0.086861363731,-349,0.1193804037074248,3.73117742301,1610955472.29
21,3,3150,150,0.004096,-349,0.1452237759033839,3.76485752034,1610955473.06
21,2,3150,150,0.018862241273,-349,0.1433514196674029,3.75602070479,1610955473.5
24,0,3227,150,0.4,-349,0.14019713103771209,3.71032071301,1610955494.79
22,1,3300,150,0.086861363731,-349,0.13656495143969855,3.72493146957,1610955513.36
22,3,3300,150,0.004096,-349,0.11187440132101377,3.72957061023,1610955513.84
22,2,3300,150,0.018862241273,-349,0.14931025485197702,3.76285843929,1610955514.02
25,0,3377,150,0.4,-349,0.1030455423394839,3.7096047223,1610955535.77
23,1,3450,150,0.086861363731,-349,0.13575766464074454,3.75434132505,1610955554.01
23,2,3450,150,0.018862241273,-349,0.10789955511689187,3.7544047729,1610955554.24
23,3,3450,150,0.004096,-349,0.14717588901519776,3.7219196238,1610955554.55
26,0,3527,150,0.4,-349,0.14158493012189866,3.72838440469,1610955576.57
24,1,3600,150,0.086861363731,-349,0.1441644075512886,3.76357021365,1610955594.47
24,2,3600,150,0.018862241273,-349,0.15043930659691493,3.73565258011,1610955595.02
24,3,3600,150,0.004096,-349,0.13993972261746723,3.76519436214,1610955595.05
27,0,3677,150,0.4,-349,0.16454594602187475,3.73464946827,1610955617.45
25,1,3750,150,0.086861363731,-349,0.14663971801598866,3.73051292922,1610955635.39
25,3,3750,150,0.004096,-349,0.14566520492235818,3.74150697549,1610955635.87
25,2,3750,150,0.018862241273,-349,0.14599626878897348,3.72637004952,1610955635.88
28,0,3827,150,0.4,-349,0.13680757130185764,3.73726406169,1610955657.86
26,1,3900,150,0.086861363731,-349,0.15081555157899856,3.73970132016,1610955676.06
26,2,3900,150,0.018862241273,-349,0.14564755926529566,3.73498023872,1610955676.6
26,3,3900,150,0.004096,-349,0.15334533125162125,3.72715607312,1610955676.78
29,0,3977,150,0.4,-349,0.12462164580821991,3.75176500862,1610955698.49
27,2,4050,150,0.018862241273,-349,0.15042199909687043,3.73886780206,1610955716.95
27,1,4050,150,0.086861363731,-349,0.14180764098962148,3.723953195,1610955717.01
27,3,4050,150,0.004096,-349,0.14581649591525395,3.72828869244,1610955717.63
30,0,4127,150,0.4,-349,0.16443962251146635,3.72614624158,1610955739.39
28,1,4200,150,0.086861363731,-349,0.10096696058909098,3.76237324282,1610955757.62
28,2,4200,150,0.018862241273,-349,0.14154993524154028,3.74115665016,1610955757.7
31,0,4194,67,0.4,84,0.1550394892692566,3.75538181197,1610955757.95
28,3,4200,150,0.004096,-349,0.11470541089773179,3.74428602572,1610955758.41
29,1,4350,150,0.086861363731,-349,0.15975334852933884,3.72943376136,1610955798.15
29,2,4350,150,0.018862241273,-349,0.14030736645062764,3.74669073006,1610955798.45
32,0,4344,150,0.4,-349,0.16066543981432915,3.72228377524,1610955798.47
29,3,4350,150,0.004096,-349,0.14991534183422725,3.66438602205,1610955799.67
30,1,4500,150,0.086861363731,-349,0.16047141939401627,3.60826056628,1610955840.26
30,2,4500,150,0.018862241273,-349,0.10763344739874205,3.6071672607,1610955840.8
33,0,4494,150,0.4,-349,0.13790685723225277,3.59771812439,1610955840.88
30,3,4500,150,0.004096,-349,0.13134685655434927,3.62025758979,1610955841.77
31,1,4650,150,0.086861363731,-349,0.10458915755152702,3.75209176926,1610955880.95
31,2,4650,150,0.018862241273,-349,0.10538221955299377,3.74088188225,1610955881.12
34,0,4644,150,0.4,-349,0.14746203700701396,3.74080825878,1610955881.67
31,3,4650,150,0.004096,-349,0.14998987972736358,3.72451842377,1610955882.2
32,2,4800,150,0.018862241273,-349,0.15103715380032856,3.74774050591,1610955921.82
32,1,4800,150,0.086861363731,-349,0.1161278335750103,3.71366145929,1610955921.9
35,0,4794,150,0.4,-349,0.13527570431431135,3.73901681017,1610955922.53
32,3,4800,150,0.004096,-349,0.09678659622867902,3.72582903696,1610955923.22
36,0,4800,6,0.4,145,0.1591737965742747,3.78553442204,1610955924.77
33,2,4950,150,0.018862241273,-349,0.11901904702186585,3.76447345906,1610955962.03
33,1,4950,150,0.086861363731,-349,0.12659181654453278,3.74879317093,1610955962.54
